Vertex:,22500,Edge:,177312
Vertex Information
91,59,,
78,217,,
88,81,,
69,36,,
94,96,,
44,52,,
19,180,,
20,80,,
85,100,,
32,222,,
75,4,,
95,119,,
77,4,,
10,141,,
80,181,,
63,77,,
90,52,,
98,37,,
60,189,,
46,140,,
72,146,,
80,133,,
96,12,,
0,194,,
43,85,,
69,6,,
4,163,,
38,169,,
18,224,,
75,198,,
52,161,,
23,4,,
14,216,,
10,222,,
69,38,,
99,69,,
67,118,,
49,206,,
44,67,,
50,66,,
24,139,,
18,61,,
21,155,,
58,32,,
9,5,,
97,163,,
12,177,,
51,96,,
99,72,,
85,172,,
57,90,,
49,154,,
8,14,,
81,13,,
81,16,,
34,78,,
1,171,,
39,58,,
88,218,,
14,220,,
17,124,,
51,203,,
76,129,,
92,56,,
39,33,,
95,108,,
45,52,,
0,92,,
61,101,,
95,196,,
81,114,,
88,216,,
90,55,,
38,5,,
15,152,,
97,92,,
76,219,,
93,100,,
31,21,,
60,213,,
2,193,,
32,28,,
47,5,,
48,5,,
83,101,,
40,143,,
95,155,,
14,82,,
40,158,,
88,36,,
19,66,,
20,48,,
57,5,,
65,105,,
65,37,,
57,11,,
19,68,,
71,171,,
55,89,,
81,105,,
49,14,,
73,55,,
73,16,,
68,90,,
37,132,,
79,5,,
79,186,,
6,87,,
73,5,,
12,54,,
56,182,,
36,195,,
77,5,,
22,29,,
10,23,,
80,5,,
50,182,,
56,172,,
11,41,,
51,178,,
78,122,,
4,206,,
83,46,,
78,215,,
68,191,,
80,222,,
49,99,,
76,47,,
48,51,,
95,32,,
32,115,,
12,199,,
59,219,,
67,80,,
70,200,,
12,87,,
35,100,,
36,92,,
92,111,,
28,126,,
87,192,,
76,36,,
29,184,,
8,6,,
21,102,,
32,102,,
26,133,,
65,180,,
57,189,,
88,27,,
35,132,,
16,6,,
72,92,,
2,206,,
16,170,,
25,87,,
55,159,,
22,6,,
50,223,,
59,182,,
29,5,,
4,170,,
26,106,,
20,215,,
37,163,,
25,60,,
72,51,,
76,48,,
33,6,,
41,77,,
44,87,,
81,0,,
87,211,,
26,14,,
62,108,,
97,109,,
20,28,,
15,108,,
97,99,,
77,63,,
17,146,,
41,121,,
1,86,,
26,50,,
2,213,,
50,6,,
44,39,,
71,13,,
25,2,,
71,6,,
32,149,,
92,165,,
65,44,,
49,100,,
36,135,,
34,172,,
99,112,,
90,79,,
63,6,,
91,138,,
80,96,,
78,12,,
96,221,,
12,182,,
61,127,,
89,19,,
63,146,,
30,213,,
17,166,,
87,48,,
56,144,,
5,195,,
88,121,,
68,4,,
5,107,,
61,162,,
74,70,,
74,187,,
82,4,,
84,6,,
48,120,,
66,146,,
4,224,,
94,150,,
28,23,,
90,6,,
24,81,,
99,35,,
99,51,,
42,32,,
40,98,,
84,48,,
56,69,,
2,92,,
9,12,,
73,91,,
50,39,,
76,109,,
38,127,,
11,149,,
51,16,,
99,113,,
29,52,,
18,45,,
27,112,,
86,21,,
97,148,,
85,95,,
53,126,,
32,48,,
26,38,,
84,150,,
9,73,,
72,28,,
13,117,,
93,26,,
47,157,,
93,89,,
93,1,,
10,128,,
53,121,,
23,104,,
9,56,,
28,7,,
88,82,,
38,168,,
54,145,,
64,29,,
33,7,,
98,108,,
5,101,,
62,218,,
1,23,,
38,7,,
49,13,,
19,2,,
78,166,,
15,47,,
2,184,,
31,32,,
23,121,,
86,85,,
11,92,,
53,205,,
23,67,,
73,64,,
16,101,,
2,86,,
28,107,,
17,221,,
75,135,,
99,188,,
21,130,,
79,100,,
49,221,,
59,195,,
5,115,,
16,66,,
40,45,,
31,46,,
26,85,,
66,7,,
36,18,,
40,53,,
35,157,,
98,89,,
62,71,,
91,127,,
28,117,,
19,203,,
93,32,,
97,73,,
81,126,,
41,38,,
98,112,,
33,195,,
2,113,,
62,24,,
36,180,,
1,2,,
39,10,,
80,122,,
87,7,,
61,115,,
5,173,,
16,99,,
35,202,,
86,94,,
95,43,,
47,168,,
8,220,,
10,133,,
42,22,,
75,141,,
20,147,,
46,55,,
1,8,,
42,192,,
1,107,,
58,167,,
10,166,,
74,80,,
74,42,,
31,19,,
24,114,,
10,8,,
7,224,,
12,8,,
74,190,,
92,62,,
29,17,,
47,74,,
82,30,,
30,97,,
47,62,,
99,155,,
25,111,,
87,191,,
14,179,,
34,170,,
59,120,,
67,10,,
82,209,,
60,97,,
50,178,,
59,160,,
89,8,,
25,201,,
9,222,,
51,121,,
39,147,,
99,66,,
79,163,,
45,117,,
84,201,,
43,38,,
29,81,,
67,33,,
59,153,,
65,55,,
69,164,,
64,132,,
20,164,,
80,26,,
49,8,,
76,97,,
15,106,,
78,139,,
68,63,,
68,119,,
29,206,,
51,91,,
4,178,,
11,86,,
65,68,,
2,10,,
60,19,,
87,199,,
67,106,,
77,79,,
65,111,,
27,76,,
55,207,,
82,140,,
90,150,,
78,57,,
14,5,,
98,62,,
35,67,,
11,145,,
75,33,,
6,58,,
77,8,,
25,171,,
79,8,,
52,44,,
3,65,,
85,175,,
50,5,,
69,219,,
75,39,,
23,5,,
94,139,,
25,26,,
44,224,,
44,198,,
57,203,,
24,33,,
36,220,,
69,95,,
90,65,,
91,58,,
52,153,,
78,20,,
22,15,,
0,9,,
16,9,,
23,54,,
3,9,,
17,46,,
11,106,,
83,44,,
83,99,,
8,9,,
97,12,,
3,136,,
11,57,,
59,136,,
36,69,,
95,91,,
98,2,,
10,132,,
17,57,,
18,9,,
98,17,,
2,208,,
74,73,,
40,160,,
53,45,,
26,33,,
77,180,,
40,189,,
59,0,,
28,9,,
47,96,,
30,9,,
24,77,,
4,103,,
96,31,,
12,124,,
85,48,,
95,190,,
78,9,,
30,114,,
47,159,,
52,24,,
18,205,,
62,147,,
93,60,,
39,113,,
97,63,,
90,0,,
26,35,,
95,46,,
17,41,,
46,154,,
51,9,,
35,187,,
18,179,,
83,139,,
63,198,,
15,28,,
87,197,,
28,119,,
74,210,,
56,31,,
60,203,,
45,150,,
60,12,,
24,122,,
19,84,,
90,63,,
56,47,,
83,28,,
51,54,,
43,100,,
71,9,,
88,172,,
10,10,,
28,59,,
5,155,,
91,85,,
77,9,,
11,212,,
10,164,,
3,209,,
68,94,,
31,117,,
36,169,,
30,51,,
61,87,,
15,55,,
73,196,,
99,79,,
35,182,,
89,23,,
60,164,,
37,215,,
82,20,,
5,25,,
58,168,,
69,172,,
21,224,,
11,9,,
67,101,,
38,122,,
87,74,,
35,22,,
4,21,,
45,13,,
66,65,,
6,10,,
59,23,,
38,219,,
67,143,,
67,207,,
85,124,,
71,101,,
53,203,,
27,196,,
49,55,,
97,195,,
89,105,,
82,145,,
80,9,,
55,178,,
86,81,,
50,50,,
8,55,,
46,172,,
41,36,,
62,146,,
10,196,,
93,128,,
19,27,,
63,109,,
99,123,,
14,86,,
41,165,,
79,36,,
9,209,,
52,70,,
29,127,,
83,141,,
5,131,,
44,69,,
41,10,,
5,73,,
67,74,,
45,222,,
45,10,,
0,14,,
74,211,,
0,59,,
76,132,,
43,223,,
29,58,,
6,108,,
11,96,,
85,31,,
68,157,,
58,38,,
18,186,,
14,88,,
40,190,,
38,15,,
85,25,,
46,40,,
27,90,,
17,167,,
18,25,,
93,204,,
5,14,,
54,178,,
63,151,,
37,165,,
35,78,,
6,129,,
48,174,,
53,0,,
30,2,,
83,144,,
0,120,,
32,16,,
50,51,,
30,70,,
41,158,,
89,3,,
80,113,,
84,190,,
24,197,,
39,42,,
79,200,,
94,60,,
0,113,,
39,20,,
63,201,,
64,149,,
77,12,,
71,64,,
8,182,,
33,41,,
91,171,,
95,10,,
24,93,,
10,113,,
65,131,,
88,13,,
33,122,,
33,90,,
71,83,,
18,185,,
52,214,,
6,198,,
74,91,,
97,54,,
41,157,,
34,209,,
13,11,,
76,54,,
80,218,,
16,11,,
59,186,,
42,40,,
58,35,,
20,11,,
64,6,,
30,217,,
79,111,,
55,52,,
21,151,,
63,114,,
16,68,,
15,22,,
93,138,,
37,47,,
96,175,,
7,73,,
67,111,,
34,11,,
30,187,,
36,11,,
5,50,,
15,30,,
13,167,,
99,77,,
86,198,,
12,14,,
28,160,,
3,64,,
26,80,,
46,11,,
79,59,,
59,144,,
79,12,,
54,140,,
89,10,,
13,103,,
98,188,,
54,11,,
53,163,,
69,218,,
13,90,,
72,26,,
62,19,,
9,112,,
52,150,,
46,192,,
55,30,,
23,202,,
85,67,,
69,151,,
31,190,,
42,214,,
10,22,,
39,66,,
39,61,,
87,60,,
28,198,,
74,11,,
74,132,,
35,197,,
45,7,,
83,11,,
79,11,,
23,209,,
47,94,,
82,11,,
5,217,,
95,209,,
97,124,,
87,188,,
87,11,,
88,11,,
77,172,,
27,70,,
72,16,,
77,201,,
55,127,,
70,188,,
95,11,,
62,152,,
1,132,,
4,119,,
96,118,,
25,14,,
74,68,,
87,145,,
52,89,,
77,11,,
96,77,,
25,192,,
96,209,,
87,64,,
18,207,,
10,12,,
38,205,,
44,161,,
25,161,,
21,84,,
56,183,,
47,8,,
9,172,,
68,138,,
73,57,,
59,22,,
42,93,,
20,66,,
76,88,,
27,33,,
12,157,,
33,173,,
59,113,,
79,61,,
26,156,,
72,63,,
31,216,,
71,202,,
59,198,,
55,120,,
73,8,,
34,87,,
2,172,,
29,95,,
94,181,,
32,91,,
65,90,,
30,109,,
6,3,,
38,86,,
16,62,,
44,105,,
58,205,,
94,84,,
2,205,,
67,38,,
79,184,,
82,157,,
53,108,,
1,21,,
20,64,,
89,200,,
57,12,,
24,191,,
31,177,,
79,72,,
63,64,,
43,25,,
73,89,,
48,118,,
16,206,,
66,12,,
26,165,,
79,114,,
69,12,,
40,139,,
0,40,,
72,79,,
62,43,,
45,29,,
76,53,,
7,63,,
15,88,,
78,63,,
73,216,,
49,22,,
76,26,,
93,73,,
67,133,,
32,87,,
18,115,,
24,193,,
93,52,,
88,38,,
89,12,,
10,184,,
75,91,,
89,201,,
13,10,,
19,195,,
94,30,,
30,22,,
73,81,,
70,216,,
43,81,,
15,177,,
88,34,,
56,26,,
41,124,,
74,105,,
57,20,,
34,102,,
27,42,,
21,76,,
12,94,,
40,191,,
45,200,,
25,55,,
44,55,,
94,5,,
85,0,,
32,80,,
5,21,,
38,32,,
78,79,,
44,209,,
35,146,,
15,120,,
10,36,,
27,66,,
49,82,,
19,58,,
74,28,,
7,36,,
33,178,,
97,23,,
0,169,,
61,83,,
30,26,,
34,13,,
98,118,,
60,190,,
18,26,,
38,13,,
54,76,,
40,13,,
66,94,,
66,32,,
3,91,,
89,119,,
11,16,,
18,108,,
2,176,,
46,191,,
5,209,,
36,186,,
22,105,,
29,73,,
34,125,,
38,129,,
29,208,,
29,40,,
71,68,,
55,185,,
57,31,,
38,203,,
41,129,,
23,28,,
10,4,,
90,68,,
21,29,,
11,54,,
87,16,,
39,63,,
54,35,,
49,4,,
71,177,,
28,79,,
71,0,,
96,189,,
67,68,,
87,39,,
63,12,,
78,13,,
31,89,,
28,223,,
58,125,,
22,122,,
89,133,,
12,121,,
64,198,,
57,138,,
76,169,,
91,76,,
27,108,,
2,120,,
70,41,,
65,160,,
63,20,,
31,49,,
47,25,,
1,92,,
95,57,,
65,34,,
38,98,,
22,3,,
67,187,,
94,7,,
14,16,,
44,23,,
48,209,,
2,168,,
93,211,,
4,211,,
25,39,,
38,26,,
5,33,,
65,72,,
55,157,,
98,82,,
15,18,,
85,74,,
29,174,,
65,84,,
99,162,,
5,7,,
48,102,,
78,187,,
56,132,,
88,33,,
25,209,,
87,42,,
65,86,,
60,224,,
63,192,,
32,132,,
80,209,,
95,94,,
82,103,,
74,71,,
88,72,,
82,85,,
37,206,,
42,148,,
8,210,,
13,66,,
20,112,,
59,223,,
41,17,,
92,157,,
19,181,,
18,198,,
76,19,,
37,193,,
56,52,,
88,6,,
34,198,,
80,6,,
49,37,,
76,203,,
39,15,,
56,198,,
75,65,,
68,48,,
79,171,,
55,24,,
35,28,,
48,211,,
79,10,,
72,193,,
6,65,,
78,115,,
66,33,,
24,194,,
83,12,,
78,58,,
60,137,,
75,107,,
69,112,,
96,38,,
27,74,,
94,54,,
55,150,,
36,15,,
94,191,,
28,149,,
55,145,,
49,134,,
40,74,,
19,143,,
10,158,,
67,83,,
47,215,,
38,112,,
46,90,,
39,211,,
63,3,,
50,55,,
52,103,,
25,124,,
29,18,,
76,124,,
41,190,,
30,161,,
67,156,,
22,104,,
55,58,,
58,86,,
69,194,,
92,132,,
47,59,,
82,84,,
86,49,,
40,109,,
8,195,,
10,15,,
85,115,,
22,75,,
6,83,,
91,91,,
95,144,,
61,189,,
28,195,,
7,17,,
98,224,,
43,104,,
9,200,,
47,79,,
38,152,,
24,171,,
25,15,,
24,69,,
99,197,,
11,142,,
29,15,,
6,150,,
93,185,,
62,94,,
87,1,,
34,15,,
77,57,,
52,73,,
30,35,,
65,164,,
82,158,,
50,146,,
51,61,,
0,220,,
53,183,,
35,131,,
87,127,,
57,78,,
66,196,,
90,84,,
40,48,,
22,178,,
95,150,,
40,142,,
79,107,,
26,6,,
2,33,,
6,197,,
84,13,,
8,103,,
69,94,,
79,56,,
60,135,,
92,88,,
97,39,,
4,193,,
96,194,,
74,171,,
67,15,,
1,74,,
69,15,,
28,72,,
39,34,,
83,42,,
48,70,,
27,119,,
90,182,,
74,182,,
89,178,,
78,15,,
24,38,,
96,211,,
63,52,,
59,124,,
83,15,,
64,160,,
78,126,,
53,142,,
77,161,,
28,10,,
66,198,,
65,23,,
41,159,,
1,148,,
78,50,,
32,38,,
72,195,,
72,138,,
31,140,,
1,129,,
65,87,,
85,219,,
52,129,,
21,199,,
78,31,,
67,147,,
17,107,,
66,73,,
7,16,,
2,183,,
46,153,,
10,16,,
84,22,,
64,222,,
50,61,,
17,70,,
29,63,,
45,55,,
99,47,,
95,82,,
55,194,,
45,58,,
45,78,,
69,33,,
92,27,,
74,30,,
93,106,,
25,199,,
27,16,,
28,16,,
2,83,,
89,151,,
49,119,,
63,39,,
17,189,,
69,128,,
74,201,,
37,218,,
90,37,,
2,107,,
61,176,,
97,184,,
57,0,,
35,83,,
8,92,,
90,75,,
19,127,,
38,214,,
22,19,,
13,109,,
23,71,,
81,188,,
91,190,,
77,193,,
95,14,,
38,38,,
39,215,,
7,68,,
74,142,,
17,187,,
61,2,,
72,123,,
84,141,,
20,204,,
93,90,,
4,36,,
97,84,,
31,48,,
60,45,,
8,164,,
40,64,,
33,38,,
27,64,,
7,203,,
45,72,,
76,82,,
39,102,,
14,25,,
48,156,,
78,16,,
79,16,,
18,70,,
2,81,,
16,132,,
82,197,,
94,173,,
85,16,,
52,20,,
69,138,,
80,105,,
98,120,,
83,29,,
57,155,,
93,87,,
93,194,,
12,191,,
32,6,,
56,188,,
78,164,,
40,122,,
63,94,,
1,28,,
32,160,,
22,28,,
40,178,,
4,17,,
20,15,,
43,99,,
68,1,,
4,143,,
9,17,,
27,22,,
76,16,,
94,89,,
0,75,,
44,187,,
61,32,,
80,198,,
23,24,,
91,114,,
19,17,,
45,152,,
51,190,,
84,192,,
21,100,,
99,67,,
52,93,,
26,131,,
9,67,,
12,163,,
17,102,,
97,34,,
28,77,,
95,160,,
77,212,,
84,219,,
66,195,,
31,198,,
36,24,,
67,52,,
43,218,,
51,78,,
84,154,,
51,126,,
81,185,,
64,18,,
99,18,,
72,136,,
89,70,,
19,183,,
51,171,,
26,26,,
91,149,,
66,37,,
27,11,,
33,128,,
84,108,,
48,196,,
91,78,,
73,121,,
57,1,,
34,169,,
92,199,,
78,160,,
33,63,,
99,93,,
81,66,,
26,172,,
53,115,,
83,210,,
13,151,,
86,135,,
94,204,,
7,84,,
92,37,,
78,23,,
75,17,,
28,177,,
88,87,,
56,72,,
79,17,,
53,156,,
28,213,,
40,222,,
43,37,,
30,168,,
72,82,,
1,64,,
91,209,,
77,166,,
30,46,,
82,23,,
63,140,,
3,55,,
95,217,,
70,152,,
44,45,,
11,137,,
56,83,,
7,179,,
70,183,,
92,121,,
1,18,,
83,37,,
68,59,,
75,77,,
18,202,,
32,105,,
33,149,,
37,51,,
32,171,,
43,17,,
79,170,,
28,154,,
16,39,,
52,75,,
63,156,,
57,60,,
57,6,,
65,108,,
7,53,,
3,0,,
58,211,,
60,35,,
97,136,,
69,193,,
93,130,,
99,85,,
73,87,,
87,178,,
40,104,,
93,67,,
41,204,,
57,113,,
83,81,,
54,60,,
48,8,,
68,53,,
97,203,,
48,35,,
54,184,,
34,184,,
88,150,,
39,92,,
57,38,,
27,194,,
86,27,,
68,203,,
45,49,,
10,39,,
75,112,,
63,0,,
51,18,,
80,144,,
95,111,,
19,174,,
39,65,,
63,213,,
2,3,,
92,126,,
61,7,,
94,9,,
78,171,,
12,189,,
58,107,,
17,58,,
65,18,,
66,203,,
15,207,,
54,211,,
42,188,,
74,128,,
99,6,,
75,9,,
19,24,,
34,37,,
6,220,,
99,38,,
15,42,,
78,18,,
24,1,,
44,185,,
11,121,,
90,103,,
40,207,,
95,163,,
64,186,,
81,217,,
43,57,,
25,30,,
41,119,,
92,177,,
8,45,,
93,47,,
98,88,,
13,43,,
97,27,,
97,93,,
60,18,,
63,74,,
97,2,,
84,159,,
6,54,,
31,14,,
20,101,,
5,211,,
5,19,,
20,219,,
61,223,,
18,37,,
41,181,,
26,157,,
67,223,,
55,103,,
13,210,,
20,58,,
72,67,,
53,84,,
6,41,,
62,215,,
55,188,,
24,173,,
57,202,,
2,115,,
84,156,,
38,17,,
91,151,,
85,14,,
83,82,,
86,142,,
82,116,,
29,110,,
7,104,,
42,194,,
18,116,,
91,165,,
65,74,,
41,202,,
68,15,,
53,5,,
82,88,,
68,124,,
66,184,,
19,13,,
65,40,,
59,181,,
89,188,,
31,138,,
22,64,,
64,159,,
77,163,,
64,81,,
67,179,,
70,37,,
40,150,,
13,146,,
95,121,,
64,55,,
44,131,,
56,157,,
35,9,,
84,110,,
50,198,,
11,76,,
10,109,,
39,41,,
75,37,,
94,157,,
48,109,,
45,65,,
67,59,,
52,27,,
66,29,,
94,159,,
73,19,,
74,19,,
92,127,,
78,72,,
47,128,,
69,174,,
93,219,,
29,20,,
86,212,,
57,67,,
74,32,,
26,18,,
88,10,,
30,52,,
6,159,,
10,155,,
93,76,,
71,62,,
40,68,,
92,19,,
2,189,,
85,148,,
68,209,,
12,29,,
70,13,,
26,90,,
33,93,,
17,111,,
14,128,,
1,172,,
95,95,,
64,105,,
14,68,,
98,26,,
66,201,,
14,185,,
70,25,,
17,54,,
14,164,,
81,2,,
3,94,,
8,219,,
33,15,,
86,120,,
66,217,,
80,146,,
1,154,,
18,150,,
38,193,,
41,170,,
16,56,,
63,90,,
35,3,,
26,20,,
96,204,,
89,66,,
13,153,,
62,192,,
31,20,,
28,184,,
12,150,,
71,28,,
81,81,,
11,46,,
65,76,,
25,76,,
55,206,,
56,158,,
82,10,,
95,36,,
45,209,,
85,22,,
18,157,,
56,2,,
45,162,,
43,139,,
25,212,,
16,177,,
61,92,,
15,92,,
59,90,,
54,20,,
66,30,,
20,110,,
2,197,,
74,46,,
77,142,,
58,4,,
97,166,,
67,202,,
39,176,,
60,204,,
40,126,,
94,183,,
43,66,,
65,133,,
49,1,,
61,194,,
59,21,,
3,112,,
4,6,,
90,219,,
29,49,,
61,15,,
77,20,,
29,183,,
8,93,,
23,156,,
66,91,,
46,60,,
3,52,,
35,12,,
59,189,,
16,217,,
83,174,,
48,71,,
38,35,,
90,20,,
15,75,,
92,20,,
27,160,,
70,33,,
97,157,,
75,104,,
52,45,,
67,1,,
99,20,,
89,216,,
46,106,,
71,104,,
77,195,,
1,36,,
41,26,,
23,61,,
99,32,,
34,221,,
5,104,,
10,21,,
11,21,,
52,203,,
71,149,,
42,58,,
15,21,,
16,21,,
68,224,,
34,20,,
87,22,,
38,137,,
23,133,,
5,119,,
24,34,,
44,220,,
60,99,,
54,177,,
34,85,,
84,32,,
56,7,,
82,149,,
46,169,,
15,99,,
16,43,,
9,149,,
6,171,,
0,80,,
55,42,,
79,47,,
14,98,,
73,198,,
98,49,,
91,142,,
6,44,,
86,159,,
22,208,,
36,9,,
32,202,,
48,21,,
18,66,,
59,117,,
51,21,,
12,28,,
92,65,,
60,87,,
69,93,,
68,217,,
22,120,,
58,21,,
72,129,,
31,116,,
23,81,,
68,13,,
82,9,,
34,30,,
67,17,,
66,21,,
72,171,,
98,72,,
23,53,,
50,65,,
75,191,,
4,82,,
21,38,,
87,97,,
56,53,,
27,95,,
15,206,,
94,38,,
96,198,,
51,136,,
25,179,,
71,70,,
10,219,,
69,191,,
75,90,,
55,92,,
0,12,,
88,21,,
92,193,,
85,113,,
44,116,,
15,32,,
22,164,,
50,179,,
14,4,,
70,167,,
24,68,,
56,154,,
41,175,,
93,10,,
2,209,,
81,36,,
40,187,,
42,221,,
55,147,,
94,17,,
15,13,,
7,10,,
74,143,,
35,168,,
6,95,,
72,57,,
76,87,,
32,55,,
32,31,,
60,125,,
3,174,,
18,22,,
9,174,,
76,112,,
74,9,,
47,11,,
40,120,,
61,44,,
19,37,,
3,156,,
66,4,,
17,23,,
22,157,,
15,10,,
16,70,,
52,52,,
98,65,,
14,104,,
50,157,,
27,19,,
25,120,,
38,27,,
66,19,,
99,124,,
66,154,,
95,24,,
95,5,,
44,22,,
79,13,,
55,163,,
33,206,,
54,146,,
64,43,,
25,223,,
32,64,,
52,95,,
9,165,,
6,118,,
2,162,,
41,75,,
76,46,,
72,41,,
83,158,,
67,112,,
11,108,,
48,134,,
90,87,,
25,108,,
5,49,,
57,178,,
76,142,,
27,193,,
69,22,,
70,22,,
90,146,,
67,120,,
52,115,,
38,41,,
18,146,,
96,2,,
3,108,,
78,1,,
19,177,,
57,213,,
82,25,,
87,173,,
29,207,,
1,221,,
12,36,,
86,22,,
46,114,,
43,193,,
38,93,,
20,22,,
30,43,,
71,208,,
79,166,,
47,179,,
54,18,,
71,47,,
96,61,,
6,2,,
82,156,,
12,18,,
37,207,,
2,23,,
59,190,,
46,178,,
66,17,,
32,83,,
0,224,,
26,130,,
49,17,,
95,212,,
27,203,,
79,49,,
69,84,,
12,185,,
15,23,,
5,27,,
72,35,,
91,163,,
19,23,,
58,178,,
48,203,,
54,47,,
47,212,,
64,100,,
62,56,,
14,222,,
97,126,,
23,163,,
68,6,,
70,39,,
86,71,,
41,184,,
47,119,,
11,202,,
79,144,,
36,1,,
65,45,,
3,43,,
70,221,,
25,129,,
60,141,,
83,34,,
19,115,,
17,20,,
64,213,,
46,23,,
54,86,,
48,23,,
28,114,,
51,76,,
95,30,,
97,61,,
88,19,,
62,77,,
42,34,,
69,92,,
57,23,,
40,217,,
42,160,,
0,172,,
18,90,,
61,195,,
58,121,,
52,10,,
68,182,,
0,63,,
86,51,,
89,115,,
43,95,,
62,166,,
52,109,,
91,145,,
8,94,,
4,19,,
67,154,,
52,157,,
24,65,,
92,190,,
54,66,,
79,199,,
51,23,,
27,58,,
50,206,,
21,162,,
18,105,,
5,8,,
54,185,,
2,44,,
60,156,,
97,71,,
91,23,,
54,14,,
86,132,,
96,18,,
73,217,,
20,95,,
68,40,,
38,110,,
95,27,,
31,88,,
22,103,,
85,5,,
77,26,,
60,167,,
97,169,,
31,130,,
88,2,,
52,137,,
28,135,,
1,167,,
33,207,,
25,214,,
13,24,,
45,27,,
85,65,,
5,121,,
22,58,,
2,13,,
1,141,,
31,5,,
30,127,,
22,215,,
39,216,,
33,142,,
29,157,,
88,188,,
52,177,,
33,50,,
77,56,,
63,113,,
55,196,,
45,54,,
58,15,,
68,118,,
63,45,,
61,68,,
37,24,,
38,24,,
84,15,,
38,64,,
17,133,,
39,87,,
83,154,,
53,141,,
45,24,,
83,188,,
46,105,,
54,149,,
64,32,,
85,140,,
90,172,,
62,206,,
2,63,,
